"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"field_dh_from_entity"	"field_dh_to_entity"
"conveyance"	"VA0083097 TO VA0083097101"	"water_transfer"	"vahydro_VA0083097_VA0083097101"	"active"	"vahydro_VA0083097101"	"echo_VA0083097101"
"conveyance"	"VA0083097 TO VA0083097102"	"water_transfer"	"vahydro_VA0083097_VA0083097102"	"active"	"vahydro_VA0083097102"	"echo_VA0083097102"
"conveyance"	"VA0083097 TO VA0083097103"	"water_transfer"	"vahydro_VA0083097_VA0083097103"	"active"	"vahydro_VA0083097103"	"echo_VA0083097103"
"conveyance"	"VA0083135 TO VA0083135001"	"water_transfer"	"vahydro_VA0083135_VA0083135001"	"active"	"vahydro_VA0083135001"	"echo_VA0083135001"
"conveyance"	"VA0083135 TO VA0083135GW1"	"water_transfer"	"vahydro_VA0083135_VA0083135GW1"	"inactive"	"vahydro_VA0083135GW1"	"echo_VA0083135GW1"
"conveyance"	"VA0083135 TO VA0083135S01"	"water_transfer"	"vahydro_VA0083135_VA0083135S01"	"inactive"	"vahydro_VA0083135S01"	"echo_VA0083135S01"
"conveyance"	"VA0083135 TO VA0083135SP1"	"water_transfer"	"vahydro_VA0083135_VA0083135SP1"	"inactive"	"vahydro_VA0083135SP1"	"echo_VA0083135SP1"
"conveyance"	"VA0083291 TO VA0083291001"	"water_transfer"	"vahydro_VA0083291_VA0083291001"	"active"	"vahydro_VA0083291001"	"echo_VA0083291001"
"conveyance"	"VA0083305 TO VA0083305001"	"water_transfer"	"vahydro_VA0083305_VA0083305001"	"active"	"vahydro_VA0083305001"	"echo_VA0083305001"
"conveyance"	"VA0083313 TO VA0083313001"	"water_transfer"	"vahydro_VA0083313_VA0083313001"	"active"	"vahydro_VA0083313001"	"echo_VA0083313001"
"conveyance"	"VA0083313 TO VA0083313003"	"water_transfer"	"vahydro_VA0083313_VA0083313003"	"inactive"	"vahydro_VA0083313003"	"echo_VA0083313003"
"conveyance"	"VA0083313 TO VA0083313301"	"water_transfer"	"vahydro_VA0083313_VA0083313301"	"inactive"	"vahydro_VA0083313301"	"echo_VA0083313301"
"conveyance"	"VA0083399 TO VA0083399001"	"water_transfer"	"vahydro_VA0083399_VA0083399001"	"active"	"vahydro_VA0083399001"	"echo_VA0083399001"
"conveyance"	"VA0083399 TO VA0083399002"	"water_transfer"	"vahydro_VA0083399_VA0083399002"	"inactive"	"vahydro_VA0083399002"	"echo_VA0083399002"
"conveyance"	"VA0083399 TO VA0083399003"	"water_transfer"	"vahydro_VA0083399_VA0083399003"	"inactive"	"vahydro_VA0083399003"	"echo_VA0083399003"
"conveyance"	"VA0083402 TO VA0083402001"	"water_transfer"	"vahydro_VA0083402_VA0083402001"	"active"	"vahydro_VA0083402001"	"echo_VA0083402001"
"conveyance"	"VA0083402 TO VA0083402002"	"water_transfer"	"vahydro_VA0083402_VA0083402002"	"inactive"	"vahydro_VA0083402002"	"echo_VA0083402002"
"conveyance"	"VA0083402 TO VA0083402003"	"water_transfer"	"vahydro_VA0083402_VA0083402003"	"inactive"	"vahydro_VA0083402003"	"echo_VA0083402003"
"conveyance"	"VA0083402 TO VA0083402004"	"water_transfer"	"vahydro_VA0083402_VA0083402004"	"inactive"	"vahydro_VA0083402004"	"echo_VA0083402004"
"conveyance"	"VA0083402 TO VA0083402005"	"water_transfer"	"vahydro_VA0083402_VA0083402005"	"inactive"	"vahydro_VA0083402005"	"echo_VA0083402005"
"conveyance"	"VA0083402 TO VA0083402101"	"water_transfer"	"vahydro_VA0083402_VA0083402101"	"inactive"	"vahydro_VA0083402101"	"echo_VA0083402101"
"conveyance"	"VA0083402 TO VA0083402102"	"water_transfer"	"vahydro_VA0083402_VA0083402102"	"inactive"	"vahydro_VA0083402102"	"echo_VA0083402102"
"conveyance"	"VA0083402 TO VA0083402103"	"water_transfer"	"vahydro_VA0083402_VA0083402103"	"inactive"	"vahydro_VA0083402103"	"echo_VA0083402103"
"conveyance"	"VA0083411 TO VA0083411001"	"water_transfer"	"vahydro_VA0083411_VA0083411001"	"active"	"vahydro_VA0083411001"	"echo_VA0083411001"
"conveyance"	"VA0083411 TO VA0083411S01"	"water_transfer"	"vahydro_VA0083411_VA0083411S01"	"inactive"	"vahydro_VA0083411S01"	"echo_VA0083411S01"
"conveyance"	"VA0083411 TO VA0083411SP1"	"water_transfer"	"vahydro_VA0083411_VA0083411SP1"	"inactive"	"vahydro_VA0083411SP1"	"echo_VA0083411SP1"
"conveyance"	"VA0083712 TO VA0083712001"	"water_transfer"	"vahydro_VA0083712_VA0083712001"	"active"	"vahydro_VA0083712001"	"echo_VA0083712001"
"conveyance"	"VA0084069 TO VA0084069001"	"water_transfer"	"vahydro_VA0084069_VA0084069001"	"active"	"vahydro_VA0084069001"	"echo_VA0084069001"
"conveyance"	"VA0084069 TO VA0084069003"	"water_transfer"	"vahydro_VA0084069_VA0084069003"	"inactive"	"vahydro_VA0084069003"	"echo_VA0084069003"
"conveyance"	"VA0084069 TO VA0084069007"	"water_transfer"	"vahydro_VA0084069_VA0084069007"	"inactive"	"vahydro_VA0084069007"	"echo_VA0084069007"
"conveyance"	"VA0084069 TO VA0084069101"	"water_transfer"	"vahydro_VA0084069_VA0084069101"	"active"	"vahydro_VA0084069101"	"echo_VA0084069101"
"conveyance"	"VA0084069 TO VA0084069102"	"water_transfer"	"vahydro_VA0084069_VA0084069102"	"active"	"vahydro_VA0084069102"	"echo_VA0084069102"
"conveyance"	"VA0084212 TO VA0084212003"	"water_transfer"	"vahydro_VA0084212_VA0084212003"	"active"	"vahydro_VA0084212003"	"echo_VA0084212003"
"conveyance"	"VA0084298 TO VA0084298001"	"water_transfer"	"vahydro_VA0084298_VA0084298001"	"active"	"vahydro_VA0084298001"	"echo_VA0084298001"
"conveyance"	"VA0084298 TO VA0084298002"	"water_transfer"	"vahydro_VA0084298_VA0084298002"	"active"	"vahydro_VA0084298002"	"echo_VA0084298002"
"conveyance"	"VA0084433 TO VA0084433001"	"water_transfer"	"vahydro_VA0084433_VA0084433001"	"active"	"vahydro_VA0084433001"	"echo_VA0084433001"
"conveyance"	"VA0085171 TO VA0085171001"	"water_transfer"	"vahydro_VA0085171_VA0085171001"	"active"	"vahydro_VA0085171001"	"echo_VA0085171001"
"conveyance"	"VA0085499 TO VA0085499001"	"water_transfer"	"vahydro_VA0085499_VA0085499001"	"active"	"vahydro_VA0085499001"	"echo_VA0085499001"
"conveyance"	"VA0085499 TO VA0085499101"	"water_transfer"	"vahydro_VA0085499_VA0085499101"	"active"	"vahydro_VA0085499101"	"echo_VA0085499101"
"conveyance"	"VA0085499 TO VA0085499102"	"water_transfer"	"vahydro_VA0085499_VA0085499102"	"active"	"vahydro_VA0085499102"	"echo_VA0085499102"
"conveyance"	"VA0085588 TO VA0085588001"	"water_transfer"	"vahydro_VA0085588_VA0085588001"	"active"	"vahydro_VA0085588001"	"echo_VA0085588001"
"conveyance"	"VA0085723 TO VA0085723001"	"water_transfer"	"vahydro_VA0085723_VA0085723001"	"active"	"vahydro_VA0085723001"	"echo_VA0085723001"
"conveyance"	"VA0085871 TO VA0085871001"	"water_transfer"	"vahydro_VA0085871_VA0085871001"	"active"	"vahydro_VA0085871001"	"echo_VA0085871001"
"conveyance"	"VA0085871 TO VA0085871002"	"water_transfer"	"vahydro_VA0085871_VA0085871002"	"active"	"vahydro_VA0085871002"	"echo_VA0085871002"
"conveyance"	"VA0085901 TO VA0085901001"	"water_transfer"	"vahydro_VA0085901_VA0085901001"	"active"	"vahydro_VA0085901001"	"echo_VA0085901001"
"conveyance"	"VA0085901 TO VA0085901002"	"water_transfer"	"vahydro_VA0085901_VA0085901002"	"active"	"vahydro_VA0085901002"	"echo_VA0085901002"
"conveyance"	"VA0085901 TO VA0085901003"	"water_transfer"	"vahydro_VA0085901_VA0085901003"	"active"	"vahydro_VA0085901003"	"echo_VA0085901003"
"conveyance"	"VA0085901 TO VA0085901004"	"water_transfer"	"vahydro_VA0085901_VA0085901004"	"active"	"vahydro_VA0085901004"	"echo_VA0085901004"
"conveyance"	"VA0085936 TO VA0085936001"	"water_transfer"	"vahydro_VA0085936_VA0085936001"	"active"	"vahydro_VA0085936001"	"echo_VA0085936001"
"conveyance"	"VA0085952 TO VA0085952001"	"water_transfer"	"vahydro_VA0085952_VA0085952001"	"active"	"vahydro_VA0085952001"	"echo_VA0085952001"
"conveyance"	"VA0085961 TO VA0085961001"	"water_transfer"	"vahydro_VA0085961_VA0085961001"	"active"	"vahydro_VA0085961001"	"echo_VA0085961001"
"conveyance"	"VA0085979 TO VA0085979001"	"water_transfer"	"vahydro_VA0085979_VA0085979001"	"active"	"vahydro_VA0085979001"	"echo_VA0085979001"
"conveyance"	"VA0085979 TO VA0085979004"	"water_transfer"	"vahydro_VA0085979_VA0085979004"	"active"	"vahydro_VA0085979004"	"echo_VA0085979004"
"conveyance"	"VA0086151 TO VA0086151002"	"water_transfer"	"vahydro_VA0086151_VA0086151002"	"active"	"vahydro_VA0086151002"	"echo_VA0086151002"
"conveyance"	"VA0086274 TO VA0086274001"	"water_transfer"	"vahydro_VA0086274_VA0086274001"	"active"	"vahydro_VA0086274001"	"echo_VA0086274001"
"conveyance"	"VA0086304 TO VA0086304001"	"water_transfer"	"vahydro_VA0086304_VA0086304001"	"active"	"vahydro_VA0086304001"	"echo_VA0086304001"
"conveyance"	"VA0087874 TO VA0087874001"	"water_transfer"	"vahydro_VA0087874_VA0087874001"	"active"	"vahydro_VA0087874001"	"echo_VA0087874001"
"conveyance"	"VA0087874 TO VA0087874002"	"water_transfer"	"vahydro_VA0087874_VA0087874002"	"active"	"vahydro_VA0087874002"	"echo_VA0087874002"
"conveyance"	"VA0087874 TO VA0087874003"	"water_transfer"	"vahydro_VA0087874_VA0087874003"	"active"	"vahydro_VA0087874003"	"echo_VA0087874003"
"conveyance"	"VA0087882 TO VA0087882001"	"water_transfer"	"vahydro_VA0087882_VA0087882001"	"active"	"vahydro_VA0087882001"	"echo_VA0087882001"
"conveyance"	"VA0087891 TO VA0087891001"	"water_transfer"	"vahydro_VA0087891_VA0087891001"	"active"	"vahydro_VA0087891001"	"echo_VA0087891001"
"conveyance"	"VA0087955 TO VA0087955001"	"water_transfer"	"vahydro_VA0087955_VA0087955001"	"active"	"vahydro_VA0087955001"	"echo_VA0087955001"
"conveyance"	"VA0088048 TO VA0088048001"	"water_transfer"	"vahydro_VA0088048_VA0088048001"	"active"	"vahydro_VA0088048001"	"echo_VA0088048001"
"conveyance"	"VA0088072 TO VA0088072001"	"water_transfer"	"vahydro_VA0088072_VA0088072001"	"active"	"vahydro_VA0088072001"	"echo_VA0088072001"
"conveyance"	"VA0088102 TO VA0088102001"	"water_transfer"	"vahydro_VA0088102_VA0088102001"	"active"	"vahydro_VA0088102001"	"echo_VA0088102001"
"conveyance"	"VA0088111 TO VA0088111001"	"water_transfer"	"vahydro_VA0088111_VA0088111001"	"active"	"vahydro_VA0088111001"	"echo_VA0088111001"
"conveyance"	"VA0088161 TO VA0088161001"	"water_transfer"	"vahydro_VA0088161_VA0088161001"	"active"	"vahydro_VA0088161001"	"echo_VA0088161001"
"conveyance"	"VA0088196 TO VA0088196001"	"water_transfer"	"vahydro_VA0088196_VA0088196001"	"active"	"vahydro_VA0088196001"	"echo_VA0088196001"
"conveyance"	"VA0088277 TO VA0088277002"	"water_transfer"	"vahydro_VA0088277_VA0088277002"	"active"	"vahydro_VA0088277002"	"echo_VA0088277002"
"conveyance"	"VA0088331 TO VA0088331001"	"water_transfer"	"vahydro_VA0088331_VA0088331001"	"active"	"vahydro_VA0088331001"	"echo_VA0088331001"
"conveyance"	"VA0088331 TO VA0088331650"	"water_transfer"	"vahydro_VA0088331_VA0088331650"	"inactive"	"vahydro_VA0088331650"	"echo_VA0088331650"
"conveyance"	"VA0088374 TO VA0088374002"	"water_transfer"	"vahydro_VA0088374_VA0088374002"	"active"	"vahydro_VA0088374002"	"echo_VA0088374002"
"conveyance"	"VA0088374 TO VA0088374003"	"water_transfer"	"vahydro_VA0088374_VA0088374003"	"active"	"vahydro_VA0088374003"	"echo_VA0088374003"
"conveyance"	"VA0088374 TO VA0088374004"	"water_transfer"	"vahydro_VA0088374_VA0088374004"	"active"	"vahydro_VA0088374004"	"echo_VA0088374004"
"conveyance"	"VA0088382 TO VA0088382001"	"water_transfer"	"vahydro_VA0088382_VA0088382001"	"active"	"vahydro_VA0088382001"	"echo_VA0088382001"
"conveyance"	"VA0088404 TO VA0088404001"	"water_transfer"	"vahydro_VA0088404_VA0088404001"	"active"	"vahydro_VA0088404001"	"echo_VA0088404001"
"conveyance"	"VA0088421 TO VA0088421001"	"water_transfer"	"vahydro_VA0088421_VA0088421001"	"active"	"vahydro_VA0088421001"	"echo_VA0088421001"
"conveyance"	"VA0088714 TO VA0088714001"	"water_transfer"	"vahydro_VA0088714_VA0088714001"	"active"	"vahydro_VA0088714001"	"echo_VA0088714001"
"conveyance"	"VA0088714 TO VA0088714003"	"water_transfer"	"vahydro_VA0088714_VA0088714003"	"active"	"vahydro_VA0088714003"	"echo_VA0088714003"
"conveyance"	"VA0088714 TO VA0088714004"	"water_transfer"	"vahydro_VA0088714_VA0088714004"	"active"	"vahydro_VA0088714004"	"echo_VA0088714004"
"conveyance"	"VA0088714 TO VA0088714006"	"water_transfer"	"vahydro_VA0088714_VA0088714006"	"active"	"vahydro_VA0088714006"	"echo_VA0088714006"
"conveyance"	"VA0088722 TO VA0088722001"	"water_transfer"	"vahydro_VA0088722_VA0088722001"	"active"	"vahydro_VA0088722001"	"echo_VA0088722001"
"conveyance"	"VA0088749 TO VA0088749001"	"water_transfer"	"vahydro_VA0088749_VA0088749001"	"active"	"vahydro_VA0088749001"	"echo_VA0088749001"
"conveyance"	"VA0088765 TO VA0088765001"	"water_transfer"	"vahydro_VA0088765_VA0088765001"	"active"	"vahydro_VA0088765001"	"echo_VA0088765001"
"conveyance"	"VA0088765 TO VA0088765002"	"water_transfer"	"vahydro_VA0088765_VA0088765002"	"active"	"vahydro_VA0088765002"	"echo_VA0088765002"
"conveyance"	"VA0088765 TO VA0088765003"	"water_transfer"	"vahydro_VA0088765_VA0088765003"	"active"	"vahydro_VA0088765003"	"echo_VA0088765003"
"conveyance"	"VA0088765 TO VA0088765004"	"water_transfer"	"vahydro_VA0088765_VA0088765004"	"active"	"vahydro_VA0088765004"	"echo_VA0088765004"
"conveyance"	"VA0088765 TO VA0088765005"	"water_transfer"	"vahydro_VA0088765_VA0088765005"	"active"	"vahydro_VA0088765005"	"echo_VA0088765005"
"conveyance"	"VA0088765 TO VA0088765006"	"water_transfer"	"vahydro_VA0088765_VA0088765006"	"active"	"vahydro_VA0088765006"	"echo_VA0088765006"
"conveyance"	"VA0088765 TO VA0088765007"	"water_transfer"	"vahydro_VA0088765_VA0088765007"	"active"	"vahydro_VA0088765007"	"echo_VA0088765007"
"conveyance"	"VA0088811 TO VA0088811001"	"water_transfer"	"vahydro_VA0088811_VA0088811001"	"active"	"vahydro_VA0088811001"	"echo_VA0088811001"
"conveyance"	"VA0088871 TO VA0088871001"	"water_transfer"	"vahydro_VA0088871_VA0088871001"	"active"	"vahydro_VA0088871001"	"echo_VA0088871001"
"conveyance"	"VA0088935 TO VA0088935001"	"water_transfer"	"vahydro_VA0088935_VA0088935001"	"active"	"vahydro_VA0088935001"	"echo_VA0088935001"
"conveyance"	"VA0088943 TO VA0088943001"	"water_transfer"	"vahydro_VA0088943_VA0088943001"	"active"	"vahydro_VA0088943001"	"echo_VA0088943001"
"conveyance"	"VA0088978 TO VA0088978001"	"water_transfer"	"vahydro_VA0088978_VA0088978001"	"active"	"vahydro_VA0088978001"	"echo_VA0088978001"
"conveyance"	"VA0088986 TO VA0088986001"	"water_transfer"	"vahydro_VA0088986_VA0088986001"	"active"	"vahydro_VA0088986001"	"echo_VA0088986001"
"conveyance"	"VA0088994 TO VA0088994001"	"water_transfer"	"vahydro_VA0088994_VA0088994001"	"active"	"vahydro_VA0088994001"	"echo_VA0088994001"
"conveyance"	"VA0089010 TO VA0089010002"	"water_transfer"	"vahydro_VA0089010_VA0089010002"	"active"	"vahydro_VA0089010002"	"echo_VA0089010002"
"conveyance"	"VA0089052 TO VA0089052001"	"water_transfer"	"vahydro_VA0089052_VA0089052001"	"inactive"	"vahydro_VA0089052001"	"echo_VA0089052001"
"conveyance"	"VA0089052 TO VA0089052003"	"water_transfer"	"vahydro_VA0089052_VA0089052003"	"inactive"	"vahydro_VA0089052003"	"echo_VA0089052003"
"conveyance"	"VA0089061 TO VA0089061001"	"water_transfer"	"vahydro_VA0089061_VA0089061001"	"active"	"vahydro_VA0089061001"	"echo_VA0089061001"
"conveyance"	"VA0089125 TO VA0089125001"	"water_transfer"	"vahydro_VA0089125_VA0089125001"	"active"	"vahydro_VA0089125001"	"echo_VA0089125001"
"conveyance"	"VA0089133 TO VA0089133001"	"water_transfer"	"vahydro_VA0089133_VA0089133001"	"active"	"vahydro_VA0089133001"	"echo_VA0089133001"
"conveyance"	"VA0089168 TO VA0089168001"	"water_transfer"	"vahydro_VA0089168_VA0089168001"	"inactive"	"vahydro_VA0089168001"	"echo_VA0089168001"
"conveyance"	"VA0089168 TO VA0089168002"	"water_transfer"	"vahydro_VA0089168_VA0089168002"	"inactive"	"vahydro_VA0089168002"	"echo_VA0089168002"
"conveyance"	"VA0089168 TO VA0089168003"	"water_transfer"	"vahydro_VA0089168_VA0089168003"	"inactive"	"vahydro_VA0089168003"	"echo_VA0089168003"
"conveyance"	"VA0089168 TO VA0089168901"	"water_transfer"	"vahydro_VA0089168_VA0089168901"	"inactive"	"vahydro_VA0089168901"	"echo_VA0089168901"
"conveyance"	"VA0089206 TO VA0089206001"	"water_transfer"	"vahydro_VA0089206_VA0089206001"	"active"	"vahydro_VA0089206001"	"echo_VA0089206001"
"conveyance"	"VA0089214 TO VA0089214003"	"water_transfer"	"vahydro_VA0089214_VA0089214003"	"active"	"vahydro_VA0089214003"	"echo_VA0089214003"
"conveyance"	"VA0089222 TO VA0089222001"	"water_transfer"	"vahydro_VA0089222_VA0089222001"	"inactive"	"vahydro_VA0089222001"	"echo_VA0089222001"
"conveyance"	"VA0089222 TO VA0089222002"	"water_transfer"	"vahydro_VA0089222_VA0089222002"	"active"	"vahydro_VA0089222002"	"echo_VA0089222002"
"conveyance"	"VA0089222 TO VA0089222003"	"water_transfer"	"vahydro_VA0089222_VA0089222003"	"inactive"	"vahydro_VA0089222003"	"echo_VA0089222003"
"conveyance"	"VA0089265 TO VA0089265001"	"water_transfer"	"vahydro_VA0089265_VA0089265001"	"active"	"vahydro_VA0089265001"	"echo_VA0089265001"
"conveyance"	"VA0089273 TO VA0089273001"	"water_transfer"	"vahydro_VA0089273_VA0089273001"	"active"	"vahydro_VA0089273001"	"echo_VA0089273001"
"conveyance"	"VA0089320 TO VA0089320001"	"water_transfer"	"vahydro_VA0089320_VA0089320001"	"active"	"vahydro_VA0089320001"	"echo_VA0089320001"
"conveyance"	"VA0089320 TO VA0089320002"	"water_transfer"	"vahydro_VA0089320_VA0089320002"	"active"	"vahydro_VA0089320002"	"echo_VA0089320002"
"conveyance"	"VA0089320 TO VA0089320004"	"water_transfer"	"vahydro_VA0089320_VA0089320004"	"inactive"	"vahydro_VA0089320004"	"echo_VA0089320004"
"conveyance"	"VA0089338 TO VA0089338001"	"water_transfer"	"vahydro_VA0089338_VA0089338001"	"active"	"vahydro_VA0089338001"	"echo_VA0089338001"
"conveyance"	"VA0089354 TO VA0089354001"	"water_transfer"	"vahydro_VA0089354_VA0089354001"	"active"	"vahydro_VA0089354001"	"echo_VA0089354001"
"conveyance"	"VA0089397 TO VA0089397001"	"water_transfer"	"vahydro_VA0089397_VA0089397001"	"active"	"vahydro_VA0089397001"	"echo_VA0089397001"
"conveyance"	"VA0089443 TO VA0089443001"	"water_transfer"	"vahydro_VA0089443_VA0089443001"	"active"	"vahydro_VA0089443001"	"echo_VA0089443001"
"conveyance"	"VA0089451 TO VA0089451001"	"water_transfer"	"vahydro_VA0089451_VA0089451001"	"active"	"vahydro_VA0089451001"	"echo_VA0089451001"
"conveyance"	"VA0089460 TO VA0089460001"	"water_transfer"	"vahydro_VA0089460_VA0089460001"	"active"	"vahydro_VA0089460001"	"echo_VA0089460001"
"conveyance"	"VA0089486 TO VA0089486001"	"water_transfer"	"vahydro_VA0089486_VA0089486001"	"active"	"vahydro_VA0089486001"	"echo_VA0089486001"
"conveyance"	"VA0089541 TO VA0089541020"	"water_transfer"	"vahydro_VA0089541_VA0089541020"	"active"	"vahydro_VA0089541020"	"echo_VA0089541020"
"conveyance"	"VA0089541 TO VA0089541021"	"water_transfer"	"vahydro_VA0089541_VA0089541021"	"active"	"vahydro_VA0089541021"	"echo_VA0089541021"
"conveyance"	"VA0089541 TO VA0089541025"	"water_transfer"	"vahydro_VA0089541_VA0089541025"	"active"	"vahydro_VA0089541025"	"echo_VA0089541025"
"conveyance"	"VA0089541 TO VA0089541551"	"water_transfer"	"vahydro_VA0089541_VA0089541551"	"active"	"vahydro_VA0089541551"	"echo_VA0089541551"
"conveyance"	"VA0088463 TO VA0088463001"	"water_transfer"	"vahydro_VA0088463_VA0088463001"	"active"	"vahydro_VA0088463001"	"echo_VA0088463001"
"conveyance"	"VA0088498 TO VA0088498001"	"water_transfer"	"vahydro_VA0088498_VA0088498001"	"active"	"vahydro_VA0088498001"	"echo_VA0088498001"
"conveyance"	"VA0088510 TO VA0088510001"	"water_transfer"	"vahydro_VA0088510_VA0088510001"	"active"	"vahydro_VA0088510001"	"echo_VA0088510001"
"conveyance"	"VA0088561 TO VA0088561001"	"water_transfer"	"vahydro_VA0088561_VA0088561001"	"active"	"vahydro_VA0088561001"	"echo_VA0088561001"
"conveyance"	"VA0088587 TO VA0088587001"	"water_transfer"	"vahydro_VA0088587_VA0088587001"	"inactive"	"vahydro_VA0088587001"	"echo_VA0088587001"
"conveyance"	"VA0088595 TO VA0088595001"	"water_transfer"	"vahydro_VA0088595_VA0088595001"	"inactive"	"vahydro_VA0088595001"	"echo_VA0088595001"
"conveyance"	"VA0088609 TO VA0088609001"	"water_transfer"	"vahydro_VA0088609_VA0088609001"	"inactive"	"vahydro_VA0088609001"	"echo_VA0088609001"
"conveyance"	"VA0088617 TO VA0088617001"	"water_transfer"	"vahydro_VA0088617_VA0088617001"	"inactive"	"vahydro_VA0088617001"	"echo_VA0088617001"
"conveyance"	"VA0088625 TO VA0088625000"	"water_transfer"	"vahydro_VA0088625_VA0088625000"	"inactive"	"vahydro_VA0088625000"	"echo_VA0088625000"
"conveyance"	"VA0088633 TO VA0088633001"	"water_transfer"	"vahydro_VA0088633_VA0088633001"	"inactive"	"vahydro_VA0088633001"	"echo_VA0088633001"
"conveyance"	"VA0088641 TO VA0088641001"	"water_transfer"	"vahydro_VA0088641_VA0088641001"	"inactive"	"vahydro_VA0088641001"	"echo_VA0088641001"
"conveyance"	"VA0088650 TO VA0088650001"	"water_transfer"	"vahydro_VA0088650_VA0088650001"	"inactive"	"vahydro_VA0088650001"	"echo_VA0088650001"
"conveyance"	"VA0088668 TO VA0088668000"	"water_transfer"	"vahydro_VA0088668_VA0088668000"	"inactive"	"vahydro_VA0088668000"	"echo_VA0088668000"
"conveyance"	"VA0088676 TO VA0088676000"	"water_transfer"	"vahydro_VA0088676_VA0088676000"	"inactive"	"vahydro_VA0088676000"	"echo_VA0088676000"
"conveyance"	"VA0088684 TO VA0088684001"	"water_transfer"	"vahydro_VA0088684_VA0088684001"	"active"	"vahydro_VA0088684001"	"echo_VA0088684001"
"conveyance"	"VA0088684 TO VA0088684003"	"water_transfer"	"vahydro_VA0088684_VA0088684003"	"active"	"vahydro_VA0088684003"	"echo_VA0088684003"
"conveyance"	"VA0088706 TO VA0088706001"	"water_transfer"	"vahydro_VA0088706_VA0088706001"	"active"	"vahydro_VA0088706001"	"echo_VA0088706001"
"conveyance"	"VA0087424 TO VA0087424001"	"water_transfer"	"vahydro_VA0087424_VA0087424001"	"active"	"vahydro_VA0087424001"	"echo_VA0087424001"
