"DEQ.ID.of.Source","Corrected_Latitude","Corrected_Longitude"
60764,37.71853611,-77.17788611
60765,38.813611111,-77.634166666
60766,37.066845,-77.473629
60767,37.329722222,-79.141388888
60769,36.61315,-77.61392
60770,37.562222222,-78.4675
60771,38.074,-78.886
60781,36.703333333,-75.993055555
60783,37.708055555,-77.212299
60784,36.827777777,-75.998611111
60785,36.543611111,-78.770277777
60786,37.295,-76.76
60798,37.6875,-77.465277777
60799,37.056358,-78.632163
60800,36.551,-77.3406
60801,37.0575,-78.640277777
60802,36.5245,-77.3435
60804,37.349722222,-78.818611111
60810,36.5426,-77.3428
60811,36.5452,-77.3416
60813,36.795555555,-78.467222222
60814,37.051388888,-78.650833333
60815,38.771388888,-77.120833333
60817,36.5226,-77.3429
60818,37.450612,-77.436161
60819,36.9,-76.4875
60821,37.671388888,-76.432777777
60822,37.882222222,-75.556666666
60824,37.265277777,-78.143055555
60825,37.264722222,-78.138055555
60826,38.120833333,-78.208333333
60828,37.053888888,-78.650833333
60829,36.5213,-77.344
60830,37.892119,-78.871757
60833,37.803333333,-79.998055555
60834,36.5309,-77.3425
60835,36.663799,-79.491908
60837,37.10144444,-76.70094444
60839,38.118888888,-78.210277777
60840,37.201388888,-78.645833333
60841,37.322777777,-79.872777777
60842,37.313888888,-79.878611111
60843,37.247222222,-80.193888888
60844,37.240277777,-80.189444444
60845,37.275,-80.140277777
60846,37.270277777,-80.135277777
60847,37.191944444,-81.348055555
60848,37.195555555,-80.093611111
60851,36.619444444,-79.965277777
60852,36.617222222,-79.963055555
60853,36.633333333,-79.958055555
60854,37.388333333,-79.806666666
60855,37.183888888,-79.8875
60857,37.271388888,-79.945277777
60858,37.21,-79.989722222
60859,37.21,-79.990277777
60860,37.3475,-79.885
60861,37.209722222,-80.031944444
60862,37.211111111,-80.032222222
60863,37.326944444,-80.006388888
60864,37.234166666,-80.045277777
60865,37.315277777,-79.898333333
60866,36.68,-76.758055555
60867,38.949722222,-77.526666666
60868,39.164940455,-77.932519194
60869,37.695833333,-75.6525
60870,36.6891575,-80.0109316
60871,36.894166666,-77.548888888
60872,36.766666666,-79.059444444
60873,37.179722222,-77.690833333
60874,36.951111111,-77.563888888
60875,37.981944444,-78.535555555
60876,38.429939,-77.422312
60877,36.798055555,-77.128888888
60879,37.979166666,-78.526111111
60880,36.864444444,-76.838611111
60882,37.195277777,-80.096388888
60883,37.196111111,-80.089444444
60884,37.199444444,-80.101111111
60885,37.758888888,-76.744722222
60886,37.330277777,-79.898611111
60887,37.206388888,-80.021944444
60888,37.147222222,-77.524444444
60889,36.798055555,-77.128888888
60890,38.36941,-78.67937
60891,38.421666666,-79.589166666
60896,36.868611111,-79.463611111
60900,37.316388888,-79.931388888
60904,37.745,-77.660555555
60905,38.370833,-78.836389
60907,36.879722222,-77.517222222
60908,36.956388888,-79.349166666
60910,37.848055555,-77.547222222
60911,38.425,-78.941111111
60912,36.661666666,-79.423888888
60915,37.619444444,-77.526388888
60916,37.167777777,-76.98
60917,37.631666666,-77.415833333
60918,37.147222222,-77.524444444
60919,37.647331,-75.756506
60921,37.348055555,-78.825
60922,39.248131413,-78.338312875
60925,36.784166666,-77.145833333
60927,37.311944444,-77.221944444
60929,37.480277777,-77.921388888
60934,37.525555555,-78.563333333
60935,37.358055555,-79.113888888
60936,37.358333333,-78.825555555
60937,36.7925,-78.464722222
60938,36.795833333,-78.456111111
60939,37.358055555,-78.825277777
60940,38.38566,-78.650565
60942,37.549166666,-77.393055555
60943,37.44,-77.042222222
60946,36.800833333,-78.1675
60947,37.495,-80.122777777
60948,38.965833333,-78.440277777
60949,36.786666666,-78.458055555
60950,36.821111111,-78.465
60951,36.800555555,-78.461944444
60952,36.797777777,-78.453888888
60953,37.366388888,-79.854722222
60954,37.498333333,-77.925
60955,38.053264125,-78.903602947
60956,37.096944444,-79.311944444
60957,37.173017,-77.209602
60958,37.096944444,-79.311944444
60960,38.193611,-77.230833
60964,37.281388888,-76.0025
60967,36.556388888,-79.207222222
60968,37.319166666,-77.164444444
60971,36.8,-78.462222222
60972,37.537222222,-77.8125
60973,38.242439,-78.261972
60974,38.168611111,-79.0175
60975,38.586944444,-78.055555555
60979,37.439722222,-76.324166666
60983,36.733611111,-78.911111111
60984,37.63395,-77.9672
60985,37.751944444,-77.358888888
60986,38.436944444,-77.861666666
60987,37.514966,-76.984842
60988,38.128241,-79.019847
60990,37.851111111,-77.428055555
60991,36.980395,-76.626099
60992,36.742361,-79.373298
60993,36.664567,-76.593792
60994,37.984166666,-77.506944444
60995,37.662777777,-77.133888888
60996,36.62188,-77.6416
60998,36.79806,-77.128889
60999,37.618333333,-75.730833333
61001,37.572222222,-77.521388888
61002,37.470277777,-77.923888888
61003,37.559444444,-77.271111111
61004,37.367222222,-80.864444444
61005,37.311388888,-76.5125
61007,37.713611111,-77.282777777
61008,38.265555555,-77.425555555
61009,37.5225,-77.8225
61011,36.915178,-79.667625
61012,36.659444444,-80.426944444
61013,36.998611111,-78.188888888
61014,38.790277777,-77.584722222
61015,37.649239,-75.741367
61016,37.614722222,-77.399444444
61017,37.460277777,-76.610277777
61018,36.924379,-79.44107
61020,37.367269,-77.284173
61021,38.207564,-78.21806
61022,38.207564,-78.21806
61023,38.207564,-78.21806
61024,38.292975,-78.972816
61025,38.207564,-78.21806
61026,37.231,-80.1761
61027,38.312777777,-77.739166666
61028,38.571111111,-78.593611111
61031,37.47,-80.005555555
61034,36.79806,-77.128889
61035,38.024166666,-76.595277777
61036,37.356944444,-79.934166666
61037,37.25558889,-76.01643889
61039,37.23812778,-76.01035
61040,37.463623,-79.185839
61041,37.568888888,-77.530555555
61043,37.254444444,-79.875555555
61044,38.954166666,-78.148888888
61045,38.085,-76.721111111
61046,37.536111111,-77.486111111
61047,37.530277777,-77.458888888
61048,36.686111111,-80.430555555
61049,37.075108,-80.584824
61051,36.665277777,-79.883611111
61052,38.090833333,-77.5225
61054,37.341388888,-77.68
61055,37.017222222,-79.040555555
61056,37.25424444,-76.02322778
61057,37.621388888,-75.782777777
61058,39.314492163,-78.312333808
61060,37.074444444,-80.585277777
61061,37.275833333,-80.120277777
61063,37.405159,-77.650893
61064,38.172222222,-78.932222222
61065,38.172511,-77.177769
61066,37.979444444,-76.519722222
61067,38.62266,-77.82964
61068,38.182264,-77.153633
61069,37.691111111,-77.285555555
61072,38.002882388,-78.972441658
61073,38.258333333,-77.306388888
61074,38.295919,-78.843281
61075,38.243055555,-77.327222222
61076,36.834621,-79.439792
61077,37.188164,-75.947269
61078,37.270304,-75.948642
61079,38.308696,-78.776031
61080,38.9806862,-78.129219088
61082,38.048888888,-79.781666666
61083,38.510351,-78.780196
61084,38.305277777,-78.822777777
61086,37.696111111,-75.753333333
61087,37.365347,-75.952646
61091,36.574722222,-79.851944444
61092,38.436944444,-77.861666666
61093,37.24226389,-76.00185
61094,36.577222222,-79.859166666
61095,36.576388888,-78.142777777
61096,36.577777777,-78.141666666
61097,36.579722222,-78.140277777
61099,36.66,-78.364444444
61100,36.571111111,-79.853055555
61101,36.546111111,-77.574166666
61102,36.599636,-78.533097
61104,36.907777777,-78.015
61105,38.652777777,-78.696944444
61106,39.076759155,-78.256031025
61108,36.58,-78.139444444
61111,36.589722222,-79.855
61112,36.590833333,-79.853888888
61113,36.570833333,-78.148888888
61114,36.5425,-78.778055555
61118,37.822777777,-76.284444444
61120,36.661111111,-78.363333333
61121,36.661388888,-78.364166666
61122,36.601388888,-79.872222222
61123,36.615833333,-78.274166666
61124,36.630555555,-78.649166666
61126,36.598612,-78.529958
61127,36.599722222,-78.5325
61130,36.751919,-78.491557
61134,36.633333333,-78.638888888
61137,36.571111111,-79.865555555
61138,36.585,-78.140555555
61140,36.585277777,-78.139166666
61141,37.808888888,-78.243055555
61142,36.66,-78.363333333
61143,36.572777777,-78.1475
61146,36.571111111,-79.853333333
61147,36.595555555,-79.281944444
61148,36.572222222,-79.860277777
61150,36.649166666,-76.227777777
61151,37.7169925,-75.7115725
61154,36.641666666,-79.917222222
61157,36.6441066,-79.937818835
61158,36.643888888,-79.918333333
61162,36.635555555,-80.246666666
61164,36.646944444,-75.988888888
61165,36.649166666,-79.8675
61167,36.637777777,-80.246111111
61168,36.638333333,-80.245277777
61170,36.65,-79.835555555
61171,36.650277777,-79.8675
61172,36.650277777,-79.868055555
61173,36.650555555,-79.865833333
61174,36.650555555,-79.868333333
61175,36.651111111,-79.868888888
61176,36.651388888,-79.869444444
61177,36.651666666,-79.870277777
61178,36.651944444,-79.870555555
61183,36.635555555,-80.246388888
61184,36.648055555,-76.895
61185,36.648055555,-79.864166666
61186,36.665277777,-79.894166666
61189,36.648333333,-79.865277777
61190,36.648611111,-79.863333333
61191,36.648611111,-79.865833333
61192,36.667222222,-79.427777777
61193,36.6675,-79.925833333
61194,37.220833333,-77.291666666
61195,36.688888888,-79.749166666
61197,36.647222222,-79.863888888
61198,36.700277777,-78.028888888
61199,36.656944444,-79.918055555
61200,36.657222222,-76.900555555
61203,36.658333333,-78.387222222
61207,36.6675,-79.806944444
61208,36.6475,-75.989444444
61209,36.686111111,-77.5625
61210,36.687222222,-79.798055555
61211,36.6875,-79.750833333
61213,36.851944444,-76.59
61214,36.640277777,-79.916666666
61215,36.656388888,-79.917222222
61216,37.206666666,-79.985833333
61217,36.671111111,-79.940833333
61218,36.671666666,-79.943333333
61219,36.673333333,-76.911111111
61220,36.674722222,-79.930555555
61221,36.675,-76.911944444
61222,36.678333333,-79.420555555
61225,36.664722222,-79.892777777
61226,36.664722222,-79.895
61228,36.701666666,-76.990555555
61229,36.7,-75.990555555
61230,36.700833333,-75.998611111
61231,36.670555555,-78.378611111
61235,36.666666666,-78.3875
61236,36.649722222,-79.867777777
61237,37.669444444,-77.796944444
61238,36.68,-76.905833333
61239,36.680277777,-76.913611111
61240,36.662222222,-79.892777777
61241,36.664444444,-79.923333333
61243,36.697777777,-75.994166666
61245,36.6975,-75.991944444
61246,36.6975,-75.991944444
61248,36.683055555,-79.7875
61250,36.710555555,-79.791944444
61252,36.711111111,-76.825
61257,36.714722222,-78.038333333
61258,38.023055555,-77.879444444
61259,37.552825,-79.050098
61261,36.702777777,-76.286944444
61263,36.705,-76.286666666
61264,36.670277777,-79.941111111
61265,36.707777777,-76.279166666
61266,36.707777777,-79.794444444
61268,36.680277777,-76.914722222
61269,36.699444444,-78.0375
61270,36.7,-78.095833333
61272,36.723055555,-78.308055555
61273,36.723333333,-76.640277777
61274,36.723333333,-78.310555555
61275,36.723888888,-78.309166666
61278,37.138055555,-76.836111111
61281,37.745,-77.660555555
61283,36.717222222,-78.296111111
61286,36.6925,-76.911666666
61287,36.695833333,-78.094444444
61288,37.260859,-76.020079
61290,36.719444444,-78.3
61291,36.720833333,-76.583055555
61292,36.720555555,-79.913888888
61294,37.543055555,-77.919444444
61301,36.724166666,-79.951944444
61304,36.727222222,-78.847777777
61306,36.753055555,-79.932777777
61309,36.704444444,-75.992777777
61311,36.721944444,-76.648055555
61314,36.723055555,-77.4475
61315,36.745277777,-80.073333333
61316,36.746944444,-76.561666666
61317,36.747222222,-80.074444444
61322,37.140277777,-79.617777777
61323,36.747777777,-79.942777777
61324,36.749444444,-76.561388888
61325,36.751111111,-80.084444444
61326,36.744444444,-79.947222222
61328,36.736666666,-77.509166666
61329,36.736666666,-77.51
61333,36.741111111,-79.961666666
61334,38.108055555,-77.010833333
61335,36.725833333,-78.311111111
61337,36.768333333,-76.125833333
61338,36.766666666,-80.083333333
61339,36.768333333,-80.005
61340,36.758611111,-79.993055555
61341,36.771388888,-80.116666666
61342,36.760277777,-78.909166666
61344,38.171666666,-78.939166666
61345,36.753333333,-79.933888888
61346,36.764722222,-79.998055555
61347,36.765,-79.996388888
61348,36.765,-79.998333333
61349,38.151928,-77.005976
61354,36.740833333,-78.750277777
61356,36.873685,-76.118763
61357,36.744722222,-76.562777777
61359,36.753611111,-79.931388888
61361,36.753888888,-79.933611111
61362,36.796213,-75.992526
61367,36.769722222,-79.997777777
61372,36.776666666,-77.180833333
61373,36.764444444,-79.997777777
61374,36.765833333,-77.088888888
61376,36.725833333,-76.639722222
61377,36.758055555,-82.416666666
61379,36.768333333,-76.125
61380,36.768333333,-76.125277777
61381,36.768333333,-76.125555555
61382,36.814166666,-76.204722222
61387,37.400833333,-79.742222222
61391,36.802222222,-79.428888888
61392,36.791111111,-75.987222222
61395,36.794722222,-78.457222222
61404,36.826944444,-76.249444444
61407,38.465277777,-79.01
61409,36.827222222,-79.9175
61410,36.816666666,-76.206111111
61411,36.816666666,-77.473611111
61412,36.793611111,-78.461944444
61413,36.802222222,-79.429444444
61417,36.637222222,-76.222777777
61422,36.812777777,-76.204722222
61423,37.35533333,-75.95072222
61429,36.829166666,-76.470833333
61432,38.3375,-77.053611111
61435,36.8375,-76.29
61436,36.822222222,-78.470833333
61437,37.726944444,-79.359444444
61441,38.336507,-78.782618
61451,38.347222222,-77.7625
61452,36.917222,-76.485833
61455,36.852777777,-76.591666666
61457,37.545555555,-77.906666666
61459,37.005434,-77.577263
61470,36.86772288,-78.703564317
61476,36.91845,-77.572928
61477,36.905319,-79.496501
61480,38.406111111,-79.045277777
61485,37.179722222,-77.690833333
61488,36.897222222,-76.43
61490,36.871388888,-79.478333333
61491,36.669426,-80.499147
61492,37.979139,-75.530233
61493,36.890472,-79.549472
61494,36.9,-82.792222222
61495,36.564166666,-79.211111111
61496,38.894743611,-78.108920833
61499,36.961555,-77.570841
61500,37.00703,-79.15905
61501,36.973848,-79.194904
61502,36.892719,-79.450256
61505,36.899444444,-76.426388888
61506,36.906111111,-79.647777777
61507,37.445277777,-77.406388888
61508,39.273611111,-77.633888888
61509,39.138055555,-77.657222222
61511,37.138888888,-79.724444444
61512,37.989317,-75.536117
61513,37.264444444,-78.1375
61514,37.711666666,-78.996944444
61515,36.755833333,-78.790833333
61516,37.092081,-79.0359
61517,38.3175,-78.763888888
61521,36.725,-79.951388888
61522,36.767728,-76.61927
61528,36.960992,-78.414247
61530,36.9675,-77.558055555
61531,37.501666666,-77.175
61532,37.722777777,-77.296111111
61533,37.993366,-75.574312
61534,36.92857,-77.57168
61535,38.449444444,-79.06
61536,37.24613333,-76.01048333
61537,38.305277777,-78.822777777
61538,37.688055555,-75.735833333
61539,37.898055555,-77.439722222
61540,37.438918,-75.88085
61541,37.242777777,-80.011666666
61542,37.263473,-78.682516
61544,38.037206,-78.650324
61545,38.568284,-78.232078
61546,37.132777777,-77.252222222
61547,36.773611111,-78.926666666
61548,38.432777777,-78.835555555
61549,37.323611,-79.42
61550,37.303611111,-77.266111111
61551,37.336111111,-77.269444444
61552,37.220277777,-80.218888888
61553,38.18,-78.85
61554,37.469246,-75.930752
61555,38.713055555,-77.115277777
61556,38.45444,-78.63604
61557,37.851388888,-76.448055555
61558,37.306944444,-77.266666666
61559,38.113611111,-78.863333333
61560,37.204722222,-80.000277777
61561,37.551267,-76.446069
61562,36.989444444,-77.963888888
61563,36.731666666,-77.8675
61564,36.766111111,-80.004166666
61565,37.843498,-77.429423
61566,37.750555555,-77.064722222
61567,37.414166666,-77.644444444
61568,37.811111111,-79.988888888
61569,37.323333333,-78.386111111
61570,39.087777777,-77.909166666
61571,36.636944444,-80.273888888
61572,36.636666666,-80.273888888
61573,36.759166666,-77.869166666
61574,36.729166666,-77.254166666
61575,36.562222222,-79.370277777
61576,37.676614,-76.859493
61577,37.469397,-79.812083
61578,36.80545,-76.98348
61579,39.115277777,-77.504166666
61580,38.406111111,-79.045277777
61582,37.500234,-75.856813
61583,37.708055555,-77.234166666
61584,37.898055555,-77.439722222
61585,37.009722222,-78.219444444
61586,36.626388888,-78.554722222
61587,37.815833333,-77.118055555
61588,37.091666666,-77.436111111
61589,38.483333333,-77.958888888
61590,37.734444444,-77.026388888
61591,37.12,-78.083333333
61592,36.9325,-80.275833333
61593,38.626944444,-78.782222222
61594,37.3406,-78.3152
61595,36.863888888,-76.565833333
61596,36.800555555,-76.581944444
61597,37.118611111,-76.716388888
61598,36.873685,-76.118763
61599,37.662222222,-77.148611111
61600,38.002112,-77.261812
61601,38.520555555,-79.057222222
61602,38.046388888,-78.453333333
61603,36.691215,-76.934825
61604,36.747222222,-78.846944444
61605,36.751388888,-77.753333333
61606,37.662777777,-77.133888888
61608,36.717777777,-77.931666666
61609,37.093055555,-79.4025
61610,37.744444444,-79.979166666
61611,37.898055555,-77.439722222
61612,36.875833333,-79.725833333
61613,37.718333333,-77.275555555
61614,36.920833333,-76.15
61615,37.593333333,-79.383611111
61617,36.693055555,-81.893055555
61618,36.636944444,-79.493888888
61619,37.045833333,-78.149722222
61621,38.351388888,-78.9475
61622,37.198611111,-76.583888888
61623,36.802777777,-79.646111111
61624,37.063888888,-77.940277777
61625,37.056944444,-76.503055555
61629,36.597777777,-77.381944444
61631,36.909444444,-78.0175
61632,36.899722222,-76.487777777
61633,37.800277777,-79.995
61634,38.132041,-78.957354938
61636,38.819765,-78.767049166
61637,36.803888888,-76.020833333
61638,37.12694,-76.76583
61639,37.61426,-77.7701
61641,37.683333333,-75.716666666
61642,37.260859,-76.020079
61643,36.665,-79.713055555
61645,36.933055555,-76.323333333
61649,36.65205,-77.61507
61650,36.876420368,-76.654680841
61653,37.025,-80.022777777
61654,36.931944444,-80.276944444
61655,36.788055555,-80.01
61656,36.756388888,-78.889166666
