"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"dh_geofield"	"dh_link_facility_mps"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451109"	"active"	"POINT (-77.78419444426 38.0516111113546)"	"echo_VA0052451"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451110"	"active"	"POINT (-77.78419444426 38.0516111113546)"	"echo_VA0052451"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451111"	"active"	"POINT (-77.787055555982 38.0627777778883)"	"echo_VA0052451"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451112"	"active"	"POINT (-77.78419444426 38.0516111113546)"	"echo_VA0052451"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451113"	"active"	"POINT (-77.78419444426 38.0516111113546)"	"echo_VA0052451"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451114"	"active"	"POINT (-77.78419444426 38.0516111113546)"	"echo_VA0052451"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451115"	"active"	"POINT (-77.78419444426 38.0516111113546)"	"echo_VA0052451"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451116"	"active"	"POINT (-77.78419444426 38.0516111113546)"	"echo_VA0052451"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451117"	"active"	"POINT (-77.78419444426 38.0516111113546)"	"echo_VA0052451"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451118"	"active"	"POINT (-77.78419444426 38.0516111113546)"	"echo_VA0052451"
"transfer"	"FROM VA0052621"	"outfall"	"echo_VA0052621001"	"active"	"POINT (-78.3600000003511 38.9850000001148)"	"echo_VA0052621"
"transfer"	"FROM VA0052639"	"outfall"	"echo_VA0052639001"	"active"	"POINT (-82.1752777776158 37.3277777780889)"	"echo_VA0052639"
"transfer"	"FROM VA0052655"	"outfall"	"echo_VA0052655004"	"active"	"POINT (-82.7536111111697 36.7277777780271)"	"echo_VA0052655"
"transfer"	"FROM VA0052655"	"outfall"	"echo_VA0052655401"	"active"	"POINT (-82.7536111111697 36.730555555538)"	"echo_VA0052655"
"transfer"	"FROM VA0052850"	"outfall"	"echo_VA0052850001"	"active"	"POINT (-80.5156666665384 37.1692222222698)"	"echo_VA0052850"
"transfer"	"FROM VA0052906"	"outfall"	"echo_VA0052906002"	"active"	"POINT (-77.4463888889881 37.8519444442185)"	"echo_VA0052906"
"transfer"	"FROM VA0052906"	"outfall"	"echo_VA0052906902"	"active"	"POINT (-77.4477777778422 37.8491666667069)"	"echo_VA0052906"
"transfer"	"FROM VA0053082"	"outfall"	"echo_VA0053082001"	"active"	"POINT (-76.3019444445145 36.7841666664535)"	"echo_VA0053082"
"transfer"	"FROM VA0053082"	"outfall"	"echo_VA0053082002"	"active"	"POINT (-76.3008333336109 36.7841666664535)"	"echo_VA0053082"
"transfer"	"FROM VA0053082"	"outfall"	"echo_VA0053082003"	"active"	"POINT (-76.3008333336109 36.7841666664535)"	"echo_VA0053082"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317001"	"active"	"POINT (-79.8122222226052 38.1900000001063)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317006"	"active"	"POINT (-79.8291666668041 38.2222222222187)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317007"	"active"	"POINT (-79.8194444448258 38.2180555558496)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317008"	"active"	"POINT (-79.8138888885114 38.211111111035)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317009"	"active"	"POINT (-79.8141666664618 38.2136111114233)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317014"	"active"	"POINT (-79.8005555558719 38.2083333332015)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317015"	"active"	"POINT (-79.8005555558719 38.2083333332015)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317016"	"active"	"POINT (-79.8005555558719 38.2083333332015)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317017"	"active"	"POINT (-79.8005555558719 38.2083333332015)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317018"	"active"	"POINT (-79.8005555558719 38.2083333332015)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317019"	"active"	"POINT (-79.8005555558719 38.2083333332015)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317020"	"active"	"POINT (-79.8005555558719 38.2083333332015)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317021"	"active"	"POINT (-79.8005555558719 38.2083333332015)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317022"	"active"	"POINT (-79.8005555558719 38.2083333332015)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317023"	"active"	"POINT (-79.8005555558719 38.2083333332015)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317024"	"active"	"POINT (-79.8005555558719 38.2083333332015)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317025"	"active"	"POINT (-79.8005555558719 38.2083333332015)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317026"	"active"	"POINT (-79.8005555558719 38.2083333332015)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317027"	"active"	"POINT (-79.8005555558719 38.2083333332015)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317028"	"active"	"POINT (-79.8005555558719 38.2083333332015)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317030"	"active"	"POINT (-79.8030555556295 38.1919444446031)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317039"	"active"	"POINT (-79.8052777774367 38.2100000003412)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317040"	"active"	"POINT (-79.8030555556295 38.219166666358)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317041"	"active"	"POINT (-79.8027777776791 38.2180555558496)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317043"	"active"	"POINT (-78.8011111108141 38.20888888892)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317045"	"active"	"POINT (-79.799999999971 38.2097222223115)"	"echo_VA0053317"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317046"	"active"	"POINT (-79.8080555551447 38.2011111112649)"	"echo_VA0053317"
"transfer"	"FROM VA0053473"	"outfall"	"echo_VA0053473001"	"active"	"POINT (-76.2842777781833 36.8064722222656)"	"echo_VA0053473"
"transfer"	"FROM VA0053473"	"outfall"	"echo_VA0053473002"	"active"	"POINT (-76.2817777775274 36.8071111114454)"	"echo_VA0053473"
"transfer"	"FROM VA0053473"	"outfall"	"echo_VA0053473003"	"active"	"POINT (-76.2851111111364 36.8065277777141)"	"echo_VA0053473"
"transfer"	"FROM VA0053473"	"outfall"	"echo_VA0053473200"	"inactive"	"POINT (-76.2851111111364 36.8065277777141)"	"echo_VA0053473"
"transfer"	"FROM VA0053554"	"outfall"	"echo_VA0053554001"	"active"	"POINT (-76.2280400002759 36.8574259998429)"	"echo_VA0053554"
"transfer"	"FROM VA0053554"	"outfall"	"echo_VA0053554002"	"inactive"	"POINT (-76.2288550004106 36.8582469998693)"	"echo_VA0053554"
"transfer"	"FROM VA0053554"	"outfall"	"echo_VA0053554003"	"inactive"	"POINT (-76.2290479998562 36.8582780000599)"	"echo_VA0053554"
"transfer"	"FROM VA0053686"	"outfall"	"echo_VA0053686001"	"active"	"POINT (-76.2872060003453 36.7903430003441)"	"echo_VA0053686"
"transfer"	"FROM VA0053686"	"outfall"	"echo_VA0053686002"	"active"	"POINT (-76.2885970002402 36.7922049997995)"	"echo_VA0053686"
"transfer"	"FROM VA0053686"	"outfall"	"echo_VA0053686003"	"active"	"POINT (-76.2879350002663 36.7946460003103)"	"echo_VA0053686"
"transfer"	"FROM VA0053686"	"outfall"	"echo_VA0053686004"	"active"	"POINT (-76.2895060000863 36.7949910000381)"	"echo_VA0053686"
"transfer"	"FROM VA0053686"	"outfall"	"echo_VA0053686005"	"active"	"POINT (-76.2837449999647 36.7962119997427)"	"echo_VA0053686"
"transfer"	"FROM VA0053686"	"outfall"	"echo_VA0053686007"	"inactive"	"POINT (-76.2884270003609 36.7930049999626)"	"echo_VA0053686"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813002"	"inactive"	"POINT (-76.275279999871 36.8368900002086)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813004"	"inactive"	"POINT (-76.2767899995916 36.8373399997428)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813007"	"inactive"	"POINT (-76.2761100000744 36.8363300003344)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813008"	"inactive"	"POINT (-76.2770800000198 36.8367099997975)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813009"	"active"	"POINT (-76.2794444440011 36.838333333518)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813010"	"inactive"	"POINT (-76.2763700003654 36.8358200002069)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813011"	"inactive"	"POINT (-76.2765000000617 36.8351899999644)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813012"	"inactive"	"POINT (-76.2775999997035 36.8361600001904)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813013"	"inactive"	"POINT (-76.2795799997774 36.8383600000526)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813014"	"inactive"	"POINT (-76.2839299999126 36.8373599997245)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813015"	"inactive"	"POINT (-76.2767999996373 36.8338900001252)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813016"	"inactive"	"POINT (-76.2736799997386 36.8342199996602)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813017"	"inactive"	"POINT (-76.2741500000919 36.8348699998969)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813018"	"inactive"	"POINT (-76.2742399996053 36.8349799996892)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813019"	"inactive"	"POINT (-76.2820400002504 36.8386600002615)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813020"	"inactive"	"POINT (-76.2760499997999 36.8320499999757)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813902"	"inactive"	"POINT (-76.275239999688 36.8371000002728)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813904"	"inactive"	"POINT (-76.2768800000033 36.8377499997613)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813908"	"inactive"	"POINT (-76.2771400002943 36.8369100003081)"	"echo_VA0053813"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813919"	"inactive"	"POINT (-76.2818100000966 36.8391899996479)"	"echo_VA0053813"
"transfer"	"FROM VA0053911"	"outfall"	"echo_VA0053911001"	"active"	"POINT (-76.2974430001005 36.7837130001365)"	"echo_VA0053911"
"transfer"	"FROM VA0053911"	"outfall"	"echo_VA0053911002"	"inactive"	"POINT (-76.2979860002487 36.7855230002358)"	"echo_VA0053911"
"transfer"	"FROM VA0053911"	"outfall"	"echo_VA0053911003"	"inactive"	"POINT (-76.2972699998481 36.7837189997312)"	"echo_VA0053911"
"transfer"	"FROM VA0054003"	"outfall"	"echo_VA0054003001"	"active"	"POINT (-75.3816111114214 37.9323611110717)"	"echo_VA0054003"
"transfer"	"FROM VA0054330"	"outfall"	"echo_VA0054330001"	"active"	"POINT (-77.4260277780646 37.4213611112647)"	"echo_VA0054330"
"transfer"	"FROM VA0054330"	"outfall"	"echo_VA0054330002"	"inactive"	"POINT (-77.4260277780646 37.4213611112647)"	"echo_VA0054330"
"transfer"	"FROM VA0054330"	"outfall"	"echo_VA0054330902"	"inactive"	"POINT (-77.4261111111802 37.4213888887083)"	"echo_VA0054330"
"transfer"	"FROM VA0054381"	"outfall"	"echo_VA0054381001"	"active"	"POINT (-81.4819444444322 36.8236111109005)"	"echo_VA0054381"
"transfer"	"FROM VA0054453"	"outfall"	"echo_VA0054453001"	"active"	"POINT (-78.6611111109135 38.6413888890103)"	"echo_VA0054453"
"transfer"	"FROM VA0054577"	"outfall"	"echo_VA0054577001"	"active"	"POINT (-79.735555555886 37.3830555554337)"	"echo_VA0054577"
"transfer"	"FROM VA0054577"	"outfall"	"echo_VA0054577003"	"active"	"POINT (-79.735555555886 37.3822222223821)"	"echo_VA0054577"
"transfer"	"FROM VA0054623"	"outfall"	"echo_VA0054623001"	"active"	"POINT (-76.2919444445857 36.7866666663514)"	"echo_VA0054623"
"transfer"	"FROM VA0054623"	"outfall"	"echo_VA0054623100"	"inactive"	"POINT (-76.308333333782 36.7750000001018)"	"echo_VA0054623"
"transfer"	"FROM VA0054780"	"outfall"	"echo_VA0054780001"	"active"	"POINT (-80.5932700003161 37.1108799999936)"	"echo_VA0054780"
"transfer"	"FROM VA0054828"	"outfall"	"echo_VA0054828001"	"active"	"POINT (-76.3160833333001 36.8672472221325)"	"echo_VA0054828"
"transfer"	"FROM VA0054828"	"outfall"	"echo_VA0054828002"	"active"	"POINT (-76.3166666669063 36.8674999998756)"	"echo_VA0054828"
"transfer"	"FROM VA0055328"	"outfall"	"echo_VA0055328001"	"active"	"POINT (-79.7372222217922 37.3866666665621)"	"echo_VA0055328"
"transfer"	"FROM VA0055409"	"outfall"	"echo_VA0055409001"	"active"	"POINT (-77.413888888546 37.5083333331331)"	"echo_VA0055409"
"transfer"	"FROM VA0055409"	"outfall"	"echo_VA0055409002"	"active"	"POINT (-77.413888888546 37.5094444443665)"	"echo_VA0055409"
"transfer"	"FROM VA0055409"	"outfall"	"echo_VA0055409003"	"active"	"POINT (-77.4122222226398 37.5080555554128)"	"echo_VA0055409"
"transfer"	"FROM VA0056138"	"outfall"	"echo_VA0056138001"	"active"	"POINT (-76.3098440000526 36.7763170003124)"	"echo_VA0056138"
"transfer"	"FROM VA0056138"	"outfall"	"echo_VA0056138002"	"active"	"POINT (-76.311215999681 36.7749150003272)"	"echo_VA0056138"
"transfer"	"FROM VA0056138"	"outfall"	"echo_VA0056138003"	"active"	"POINT (-76.307777999765 36.7741340003141)"	"echo_VA0056138"
"transfer"	"FROM VA0056138"	"outfall"	"echo_VA0056138004"	"active"	"POINT (-76.3110469996266 36.7736409997767)"	"echo_VA0056138"
"transfer"	"FROM VA0056138"	"outfall"	"echo_VA0056138005"	"inactive"	"POINT (-76.3093860002932 36.7734889997466)"	"echo_VA0056138"
"transfer"	"FROM VA0056537"	"outfall"	"echo_VA0056537001"	"active"	"POINT (-76.699999999604 37.2986111112379)"	"echo_VA0056537"
"transfer"	"FROM VA0057142"	"outfall"	"echo_VA0057142001"	"active"	"POINT (-76.4268799998327 36.9680799998226)"	"echo_VA0057142"
"transfer"	"FROM VA0057142"	"outfall"	"echo_VA0057142002"	"inactive"	"POINT (-76.4267500001364 36.9681300002965)"	"echo_VA0057142"
"transfer"	"FROM VA0057142"	"outfall"	"echo_VA0057142003"	"inactive"	"POINT (-76.4269300000614 36.9682100002686)"	"echo_VA0057142"
"transfer"	"FROM VA0057487"	"outfall"	"echo_VA0057487001"	"active"	"POINT (-77.4838888889455 38.388611111063)"	"echo_VA0057487"
"transfer"	"FROM VA0057576"	"outfall"	"echo_VA0057576001"	"active"	"POINT (-76.4215833334915 36.9638888887878)"	"echo_VA0057576"
"transfer"	"FROM VA0058254"	"outfall"	"echo_VA0058254001"	"active"	"POINT (-76.5436111114053 36.7786111111632)"	"echo_VA0058254"
"transfer"	"FROM VA0058254"	"outfall"	"echo_VA0058254002"	"active"	"POINT (-76.5430555555044 36.7805555552398)"	"echo_VA0058254"
"transfer"	"FROM VA0058378"	"outfall"	"echo_VA0058378001"	"active"	"POINT (-77.4236111114226 37.4713888890486)"	"echo_VA0058378"
"transfer"	"FROM VA0058424"	"outfall"	"echo_VA0058424001"	"active"	"POINT (-80.9341666665654 36.8433333334425)"	"echo_VA0058424"
"transfer"	"FROM VA0058424"	"outfall"	"echo_VA0058424002"	"active"	"POINT (-80.9149999996611 36.8438888888595)"	"echo_VA0058424"
"transfer"	"FROM VA0058572"	"outfall"	"echo_VA0058572001"	"active"	"POINT (-76.2847222223651 36.8202777776181)"	"echo_VA0058572"
"transfer"	"FROM VA0059056"	"outfall"	"echo_VA0059056002"	"inactive"	"POINT (-77.1386111112077 36.6186111112502)"	"echo_VA0059056"
"transfer"	"FROM VA0059072"	"outfall"	"echo_VA0059072001"	"active"	"POINT (-77.5252777775145 36.5508333335461)"	"echo_VA0059072"
"transfer"	"FROM VA0059072"	"outfall"	"echo_VA0059072901"	"inactive"	"POINT (-77.5252777775145 36.5508333335461)"	"echo_VA0059072"
"transfer"	"FROM VA0059137"	"outfall"	"echo_VA0059137001"	"active"	"POINT (-80.8980555554621 36.9336111109452)"	"echo_VA0059137"
"transfer"	"FROM VA0059145"	"outfall"	"echo_VA0059145001"	"inactive"	"POINT (-77.951666999759 38.4905560002741)"	"echo_VA0059145"
"transfer"	"FROM VA0059161"	"outfall"	"echo_VA0059161001"	"active"	"POINT (-77.3558760001113 37.2848339996724)"	"echo_VA0059161"
"transfer"	"FROM VA0059161"	"outfall"	"echo_VA0059161002"	"active"	"POINT (-77.3243611110743 37.2458333334868)"	"echo_VA0059161"
"transfer"	"FROM VA0059161"	"outfall"	"echo_VA0059161003"	"active"	"POINT (-77.3288888887026 37.2441666665301)"	"echo_VA0059161"
"transfer"	"FROM VA0059161"	"outfall"	"echo_VA0059161004"	"inactive"	"POINT (-77.3438888890448 37.221111111372)"	"echo_VA0059161"
"transfer"	"FROM VA0059161"	"outfall"	"echo_VA0059161005"	"inactive"	"POINT (-77.3374999997773 37.2249999997544)"	"echo_VA0059161"
"transfer"	"FROM VA0059161"	"outfall"	"echo_VA0059161006"	"active"	"POINT (-77.3556710000719 37.286103999935)"	"echo_VA0059161"
"transfer"	"FROM VA0059161"	"outfall"	"echo_VA0059161007"	"inactive"	"POINT (-77.3250000000909 37.2166666666363)"	"echo_VA0059161"
"transfer"	"FROM VA0059161"	"outfall"	"echo_VA0059161008"	"active"	"POINT (-77.355814000187 37.2850359999826)"	"echo_VA0059161"
"transfer"	"FROM VA0059170"	"outfall"	"echo_VA0059170001"	"active"	"POINT (-78.1016666663134 38.9141666665999)"	"echo_VA0059170"
"transfer"	"FROM VA0060194"	"outfall"	"echo_VA0060194001"	"active"	"POINT (-77.3858333335148 37.3869444442753)"	"echo_VA0060194"
"transfer"	"FROM VA0060194"	"outfall"	"echo_VA0060194S01"	"inactive"	"POINT (-77.3858333335148 37.3869444442753)"	"echo_VA0060194"
"transfer"	"FROM VA0060194"	"outfall"	"echo_VA0060194SP1"	"inactive"	"POINT (-77.2258333337566 37.225833332999)"	"echo_VA0060194"
"transfer"	"FROM VA0060275"	"outfall"	"echo_VA0060275001"	"active"	"POINT (-82.2911111110969 37.3044444446874)"	"echo_VA0060275"
"transfer"	"FROM VA0060330"	"outfall"	"echo_VA0060330001"	"active"	"POINT (-77.9514444448423 38.2621666668652)"	"echo_VA0060330"
"transfer"	"FROM VA0060348"	"outfall"	"echo_VA0060348001"	"active"	"POINT (-77.5620629996783 38.4021930002799)"	"echo_VA0060348"
"transfer"	"FROM VA0060364"	"outfall"	"echo_VA0060364001"	"active"	"POINT (-79.8794444443983 37.5166666664513)"	"echo_VA0060364"
"transfer"	"FROM VA0060402"	"outfall"	"echo_VA0060402001"	"active"	"POINT (-77.7404722221647 36.9809722224142)"	"echo_VA0060402"
"transfer"	"FROM VA0060429"	"outfall"	"echo_VA0060429001"	"active"	"POINT (-77.2650599998946 38.2482399997068)"	"echo_VA0060429"
"transfer"	"FROM VA0060445"	"outfall"	"echo_VA0060445001"	"active"	"POINT (-79.7430199998398 36.689430000113)"	"echo_VA0060445"
"transfer"	"FROM VA0060500"	"outfall"	"echo_VA0060500001"	"active"	"POINT (-77.6166666666255 39.1916666667314)"	"echo_VA0060500"
"transfer"	"FROM VA0060500"	"outfall"	"echo_VA0060500101"	"inactive"	"POINT (-77.6166666666255 39.1916666667314)"	"echo_VA0060500"
"transfer"	"FROM VA0060526"	"outfall"	"echo_VA0060526001"	"active"	"POINT (-76.1841666662784 36.6113888889586)"	"echo_VA0060526"
"transfer"	"FROM VA0060569"	"outfall"	"echo_VA0060569001"	"active"	"POINT (-76.2902979997566 37.6172019999863)"	"echo_VA0060569"
"transfer"	"FROM VA0060585"	"outfall"	"echo_VA0060585001"	"active"	"POINT (-77.0763888889298 37.3433333330673)"	"echo_VA0060585"
"transfer"	"FROM VA0060593"	"outfall"	"echo_VA0060593001"	"active"	"POINT (-79.3630555551717 36.560555555638)"	"echo_VA0060593"
"transfer"	"FROM VA0060593"	"outfall"	"echo_VA0060593002"	"inactive"	"POINT (-79.3658333337781 36.5627777775548)"	"echo_VA0060593"
"transfer"	"FROM VA0060593"	"outfall"	"echo_VA0060593003"	"inactive"	"POINT (-79.3618349998222 36.5622409999123)"	"echo_VA0060593"
"transfer"	"FROM VA0060593"	"outfall"	"echo_VA0060593004"	"inactive"	"POINT (-79.3694444444393 36.5597222223553)"	"echo_VA0060593"
"transfer"	"FROM VA0060593"	"outfall"	"echo_VA0060593005"	"inactive"	"POINT (-79.3737820002129 36.5609400003465)"	"echo_VA0060593"
"transfer"	"FROM VA0060593"	"outfall"	"echo_VA0060593SO1"	"inactive"	"POINT (-79.3630555551717 36.560555555638)"	"echo_VA0060593"
"transfer"	"FROM VA0060593"	"outfall"	"echo_VA0060593SP1"	"inactive"	"POINT (-79.3630555551717 36.560555555638)"	"echo_VA0060593"
"transfer"	"FROM VA0060640"	"outfall"	"echo_VA0060640001"	"active"	"POINT (-78.9299999998825 38.3394444445592)"	"echo_VA0060640"
"transfer"	"FROM VA0060712"	"outfall"	"echo_VA0060712001"	"active"	"POINT (-76.2783333330975 37.8347222218866)"	"echo_VA0060712"
"transfer"	"FROM VA0060798"	"outfall"	"echo_VA0060798001"	"active"	"POINT (-82.7455555559959 36.924999999862)"	"echo_VA0060798"
"transfer"	"FROM VA0060844"	"outfall"	"echo_VA0060844001"	"active"	"POINT (-80.5261111115472 37.1913888885957)"	"echo_VA0060844"
"transfer"	"FROM VA0060844"	"outfall"	"echo_VA0060844SO1"	"inactive"	"POINT (-80.5261111115472 37.1913888885957)"	"echo_VA0060844"
"transfer"	"FROM VA0060844"	"outfall"	"echo_VA0060844SP1"	"inactive"	"POINT (-80.5261111115472 37.1913888885957)"	"echo_VA0060844"
"transfer"	"FROM VA0060879"	"outfall"	"echo_VA0060879001"	"active"	"POINT (-78.2999999998803 38.2813888891232)"	"echo_VA0060879"
"transfer"	"FROM VA0060887"	"outfall"	"echo_VA0060887001"	"active"	"POINT (-77.5497222218846 38.0305555557001)"	"echo_VA0060887"
"transfer"	"FROM VA0060968"	"outfall"	"echo_VA0060968001"	"active"	"POINT (-77.3952777775426 38.4472222220687)"	"echo_VA0060968"
